"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"United States of America","Medium variant","2025-2030",20617.073,2025,2030,2027.5
"Burundi","Medium variant","2030-2035",2674.056,2030,2035,2032.5
"Comoros","Medium variant","2030-2035",147.671,2030,2035,2032.5
"Djibouti","Medium variant","2030-2035",90.973,2030,2035,2032.5
"Eritrea","Medium variant","2030-2035",584.517,2030,2035,2032.5
"Ethiopia","Medium variant","2030-2035",19345.586,2030,2035,2032.5
"Kenya","Medium variant","2030-2035",8500.876,2030,2035,2032.5
"Madagascar","Medium variant","2030-2035",5275.856,2030,2035,2032.5
"Malawi","Medium variant","2030-2035",3856.857,2030,2035,2032.5
"Mauritius","Medium variant","2030-2035",59.356,2030,2035,2032.5
"Mayotte","Medium variant","2030-2035",42.969,2030,2035,2032.5
"Mozambique","Medium variant","2030-2035",6983.549,2030,2035,2032.5
"Réunion","Medium variant","2030-2035",63.049,2030,2035,2032.5
"Rwanda","Medium variant","2030-2035",2133.878,2030,2035,2032.5
"Seychelles","Medium variant","2030-2035",7,2030,2035,2032.5
"Somalia","Medium variant","2030-2035",4226.149,2030,2035,2032.5
"South Sudan","Medium variant","2030-2035",2161.473,2030,2035,2032.5
"Uganda","Medium variant","2030-2035",9299.572,2030,2035,2032.5
"United Republic of Tanzania","Medium variant","2030-2035",13645.327,2030,2035,2032.5
"Zambia","Medium variant","2030-2035",4129.944,2030,2035,2032.5
"Zimbabwe","Medium variant","2030-2035",2321.082,2030,2035,2032.5
"Angola","Medium variant","2030-2035",8636.127,2030,2035,2032.5
"Cameroon","Medium variant","2030-2035",5316.235,2030,2035,2032.5
"Central African Republic","Medium variant","2030-2035",967.907,2030,2035,2032.5
"Chad","Medium variant","2030-2035",4043.337,2030,2035,2032.5
"Congo","Medium variant","2030-2035",1091.308,2030,2035,2032.5
"Democratic Republic of the Congo","Medium variant","2030-2035",22209.154,2030,2035,2032.5
"Equatorial Guinea","Medium variant","2030-2035",272.718,2030,2035,2032.5
"Gabon","Medium variant","2030-2035",342.035,2030,2035,2032.5
"Sao Tome and Principe","Medium variant","2030-2035",39.99,2030,2035,2032.5
"Botswana","Medium variant","2030-2035",277.906,2030,2035,2032.5
"Eswatini","Medium variant","2030-2035",149.14,2030,2035,2032.5
"Lesotho","Medium variant","2030-2035",255.379,2030,2035,2032.5
"Namibia","Medium variant","2030-2035",359.719,2030,2035,2032.5
"South Africa","Medium variant","2030-2035",5692.225,2030,2035,2032.5
"Benin","Medium variant","2030-2035",2604.124,2030,2035,2032.5
"Burkina Faso","Medium variant","2030-2035",4694.265,2030,2035,2032.5
"Cabo Verde","Medium variant","2030-2035",44.734,2030,2035,2032.5
"Côte d'Ivoire","Medium variant","2030-2035",5546.113,2030,2035,2032.5
"Gambia","Medium variant","2030-2035",528.171,2030,2035,2032.5
"Ghana","Medium variant","2030-2035",4901.033,2030,2035,2032.5
"Guinea","Medium variant","2030-2035",2738.471,2030,2035,2032.5
"Guinea-Bissau","Medium variant","2030-2035",371.714,2030,2035,2032.5
"Liberia","Medium variant","2030-2035",955.191,2030,2035,2032.5
"Mali","Medium variant","2030-2035",5092.393,2030,2035,2032.5
"Mauritania","Medium variant","2030-2035",903.655,2030,2035,2032.5
"Niger","Medium variant","2030-2035",7647.43,2030,2035,2032.5
"Nigeria","Medium variant","2030-2035",45606.484,2030,2035,2032.5
"Senegal","Medium variant","2030-2035",3307.826,2030,2035,2032.5
"Sierra Leone","Medium variant","2030-2035",1340.519,2030,2035,2032.5
"Togo","Medium variant","2030-2035",1591.13,2030,2035,2032.5
"Algeria","Medium variant","2030-2035",4041.613,2030,2035,2032.5
"Egypt","Medium variant","2030-2035",13328.865,2030,2035,2032.5
"Libya","Medium variant","2030-2035",535.634,2030,2035,2032.5
"Morocco","Medium variant","2030-2035",3053.374,2030,2035,2032.5
"Sudan","Medium variant","2030-2035",8142.142,2030,2035,2032.5
"Tunisia","Medium variant","2030-2035",796.935,2030,2035,2032.5
"Western Sahara","Medium variant","2030-2035",60.469,2030,2035,2032.5
"Armenia","Medium variant","2030-2035",151.723,2030,2035,2032.5
"Azerbaijan","Medium variant","2030-2035",651.11,2030,2035,2032.5
"Bahrain","Medium variant","2030-2035",112.097,2030,2035,2032.5
"Cyprus","Medium variant","2030-2035",55.094,2030,2035,2032.5
"Georgia","Medium variant","2030-2035",214.188,2030,2035,2032.5
"Iraq","Medium variant","2030-2035",6458.458,2030,2035,2032.5
"Israel","Medium variant","2030-2035",906.062,2030,2035,2032.5
"Jordan","Medium variant","2030-2035",993.186,2030,2035,2032.5
"Kuwait","Medium variant","2030-2035",284.368,2030,2035,2032.5
"Lebanon","Medium variant","2030-2035",400.416,2030,2035,2032.5
"Oman","Medium variant","2030-2035",351.294,2030,2035,2032.5
"Qatar","Medium variant","2030-2035",128.08,2030,2035,2032.5
"Saudi Arabia","Medium variant","2030-2035",2438.117,2030,2035,2032.5
"State of Palestine","Medium variant","2030-2035",774.211,2030,2035,2032.5
"Syrian Arab Republic","Medium variant","2030-2035",2233.701,2030,2035,2032.5
"Turkey","Medium variant","2030-2035",5866.741,2030,2035,2032.5
"United Arab Emirates","Medium variant","2030-2035",482.263,2030,2035,2032.5
"Yemen","Medium variant","2030-2035",4404.261,2030,2035,2032.5
"Kazakhstan","Medium variant","2030-2035",1684.501,2030,2035,2032.5
"Kyrgyzstan","Medium variant","2030-2035",725.877,2030,2035,2032.5
"Tajikistan","Medium variant","2030-2035",1477.767,2030,2035,2032.5
"Turkmenistan","Medium variant","2030-2035",608.805,2030,2035,2032.5
"Uzbekistan","Medium variant","2030-2035",3010.284,2030,2035,2032.5
"Afghanistan","Medium variant","2030-2035",6148.908,2030,2035,2032.5
"Bangladesh","Medium variant","2030-2035",12346.04,2030,2035,2032.5
"Bhutan","Medium variant","2030-2035",52.218,2030,2035,2032.5
"India","Medium variant","2030-2035",113920.458,2030,2035,2032.5
"Iran (Islamic Republic of)","Medium variant","2030-2035",5996.228,2030,2035,2032.5
"Maldives","Medium variant","2030-2035",26.273,2030,2035,2032.5
"Nepal","Medium variant","2030-2035",2308.384,2030,2035,2032.5
"Pakistan","Medium variant","2030-2035",29785.973,2030,2035,2032.5
"Sri Lanka","Medium variant","2030-2035",1478.049,2030,2035,2032.5
"China","Medium variant","2030-2035",69185.537,2030,2035,2032.5
"China, Hong Kong SAR","Medium variant","2030-2035",340.133,2030,2035,2032.5
"China, Macao SAR","Medium variant","2030-2035",28.362,2030,2035,2032.5
"China, Taiwan Province of China","Medium variant","2030-2035",947.99,2030,2035,2032.5
"Dem. People's Republic of Korea","Medium variant","2030-2035",1591.274,2030,2035,2032.5
"Japan","Medium variant","2030-2035",4195.927,2030,2035,2032.5
"Mongolia","Medium variant","2030-2035",327.33,2030,2035,2032.5
"Republic of Korea","Medium variant","2030-2035",1709.464,2030,2035,2032.5
"Brunei Darussalam","Medium variant","2030-2035",26.383,2030,2035,2032.5
"Cambodia","Medium variant","2030-2035",1688.418,2030,2035,2032.5
"Indonesia","Medium variant","2030-2035",22719.28,2030,2035,2032.5
"Lao People's Democratic Republic","Medium variant","2030-2035",741.292,2030,2035,2032.5
"Malaysia","Medium variant","2030-2035",2417.403,2030,2035,2032.5
"Myanmar","Medium variant","2030-2035",4477.195,2030,2035,2032.5
"Philippines","Medium variant","2030-2035",11092.749,2030,2035,2032.5
"Singapore","Medium variant","2030-2035",222.337,2030,2035,2032.5
"Thailand","Medium variant","2030-2035",2961.634,2030,2035,2032.5
"Timor-Leste","Medium variant","2030-2035",191.176,2030,2035,2032.5
"Viet Nam","Medium variant","2030-2035",6487.182,2030,2035,2032.5
"Antigua and Barbuda","Medium variant","2030-2035",6.577,2030,2035,2032.5
"Aruba","Medium variant","2030-2035",6.677,2030,2035,2032.5
"Bahamas","Medium variant","2030-2035",26.691,2030,2035,2032.5
"Barbados","Medium variant","2030-2035",14.811,2030,2035,2032.5
"Cuba","Medium variant","2030-2035",470.954,2030,2035,2032.5
"Curaçao","Medium variant","2030-2035",8.986,2030,2035,2032.5
"Dominican Republic","Medium variant","2030-2035",909.419,2030,2035,2032.5
"Grenada","Medium variant","2030-2035",7.167,2030,2035,2032.5
"Guadeloupe","Medium variant","2030-2035",24.88,2030,2035,2032.5
"Haiti","Medium variant","2030-2035",1264.584,2030,2035,2032.5
"Jamaica","Medium variant","2030-2035",195.366,2030,2035,2032.5
"Martinique","Medium variant","2030-2035",19.114,2030,2035,2032.5
"Puerto Rico","Medium variant","2030-2035",111.538,2030,2035,2032.5
"Saint Lucia","Medium variant","2030-2035",8.508,2030,2035,2032.5
"Saint Vincent and the Grenadines","Medium variant","2030-2035",6.792,2030,2035,2032.5
"Trinidad and Tobago","Medium variant","2030-2035",72.811,2030,2035,2032.5
"United States Virgin Islands","Medium variant","2030-2035",5.39,2030,2035,2032.5
"Belize","Medium variant","2030-2035",39.441,2030,2035,2032.5
"Costa Rica","Medium variant","2030-2035",295.473,2030,2035,2032.5
"El Salvador","Medium variant","2030-2035",483.3,2030,2035,2032.5
"Guatemala","Medium variant","2030-2035",2135.022,2030,2035,2032.5
"Honduras","Medium variant","2030-2035",1000.536,2030,2035,2032.5
"Mexico","Medium variant","2030-2035",9966.543,2030,2035,2032.5
"Nicaragua","Medium variant","2030-2035",598.465,2030,2035,2032.5
"Panama","Medium variant","2030-2035",398.956,2030,2035,2032.5
"Argentina","Medium variant","2030-2035",3637.199,2030,2035,2032.5
"Bolivia (Plurinational State of)","Medium variant","2030-2035",1229.882,2030,2035,2032.5
"Brazil","Medium variant","2030-2035",12225.188,2030,2035,2032.5
"Chile","Medium variant","2030-2035",1002.55,2030,2035,2032.5
"Colombia","Medium variant","2030-2035",3112.746,2030,2035,2032.5
"Ecuador","Medium variant","2030-2035",1608.549,2030,2035,2032.5
"French Guiana","Medium variant","2030-2035",42.48,2030,2035,2032.5
"Guyana","Medium variant","2030-2035",67.049,2030,2035,2032.5
"Paraguay","Medium variant","2030-2035",675.651,2030,2035,2032.5
"Peru","Medium variant","2030-2035",2597.501,2030,2035,2032.5
"Suriname","Medium variant","2030-2035",49.59,2030,2035,2032.5
"Uruguay","Medium variant","2030-2035",216.417,2030,2035,2032.5
"Venezuela (Bolivarian Republic of)","Medium variant","2030-2035",2653.776,2030,2035,2032.5
"Australia","Medium variant","2030-2035",1569.916,2030,2035,2032.5
"New Zealand","Medium variant","2030-2035",295.14,2030,2035,2032.5
"Fiji","Medium variant","2030-2035",86.718,2030,2035,2032.5
"New Caledonia","Medium variant","2030-2035",20.014,2030,2035,2032.5
"Papua New Guinea","Medium variant","2030-2035",1307.333,2030,2035,2032.5
"Solomon Islands","Medium variant","2030-2035",125.801,2030,2035,2032.5
"Vanuatu","Medium variant","2030-2035",51.044,2030,2035,2032.5
"Guam","Medium variant","2030-2035",13.186,2030,2035,2032.5
"Kiribati","Medium variant","2030-2035",15.784,2030,2035,2032.5
"Micronesia (Fed. States of)","Medium variant","2030-2035",12.602,2030,2035,2032.5
"French Polynesia","Medium variant","2030-2035",17.789,2030,2035,2032.5
"Samoa","Medium variant","2030-2035",25.469,2030,2035,2032.5
"Tonga","Medium variant","2030-2035",13.215,2030,2035,2032.5
"Belarus","Medium variant","2030-2035",424.484,2030,2035,2032.5
"Bulgaria","Medium variant","2030-2035",266.489,2030,2035,2032.5
"Czechia","Medium variant","2030-2035",480.011,2030,2035,2032.5
"Hungary","Medium variant","2030-2035",409.647,2030,2035,2032.5
"Poland","Medium variant","2030-2035",1458.507,2030,2035,2032.5
"Republic of Moldova","Medium variant","2030-2035",153.287,2030,2035,2032.5
"Romania","Medium variant","2030-2035",820.486,2030,2035,2032.5
"Russian Federation","Medium variant","2030-2035",7082.133,2030,2035,2032.5
"Slovakia","Medium variant","2030-2035",231.804,2030,2035,2032.5
"Ukraine","Medium variant","2030-2035",1684.79,2030,2035,2032.5
"Channel Islands","Medium variant","2030-2035",8.717,2030,2035,2032.5
"Denmark","Medium variant","2030-2035",334.442,2030,2035,2032.5
"Estonia","Medium variant","2030-2035",54.907,2030,2035,2032.5
"Finland","Medium variant","2030-2035",241.438,2030,2035,2032.5
"Iceland","Medium variant","2030-2035",19.211,2030,2035,2032.5
"Ireland","Medium variant","2030-2035",275.856,2030,2035,2032.5
"Latvia","Medium variant","2030-2035",69.72,2030,2035,2032.5
"Lithuania","Medium variant","2030-2035",98.734,2030,2035,2032.5
"Norway","Medium variant","2030-2035",323.124,2030,2035,2032.5
"Sweden","Medium variant","2030-2035",571.047,2030,2035,2032.5
"United Kingdom","Medium variant","2030-2035",3698.06,2030,2035,2032.5
"Albania","Medium variant","2030-2035",115.896,2030,2035,2032.5
"Bosnia and Herzegovina","Medium variant","2030-2035",112.322,2030,2035,2032.5
"Croatia","Medium variant","2030-2035",150.22,2030,2035,2032.5
"Greece","Medium variant","2030-2035",339.663,2030,2035,2032.5
"Italy","Medium variant","2030-2035",2103.789,2030,2035,2032.5
"Malta","Medium variant","2030-2035",19.103,2030,2035,2032.5
"Montenegro","Medium variant","2030-2035",32.321,2030,2035,2032.5
"North Macedonia","Medium variant","2030-2035",89.16,2030,2035,2032.5
"Portugal","Medium variant","2030-2035",384.989,2030,2035,2032.5
"Serbia","Medium variant","2030-2035",345.549,2030,2035,2032.5
"Slovenia","Medium variant","2030-2035",84.53,2030,2035,2032.5
"Spain","Medium variant","2030-2035",1731.366,2030,2035,2032.5
"Austria","Medium variant","2030-2035",416.806,2030,2035,2032.5
"Belgium","Medium variant","2030-2035",598.83,2030,2035,2032.5
"France","Medium variant","2030-2035",3542.144,2030,2035,2032.5
"Germany","Medium variant","2030-2035",3674.781,2030,2035,2032.5
"Luxembourg","Medium variant","2030-2035",33.833,2030,2035,2032.5
"Netherlands","Medium variant","2030-2035",866.239,2030,2035,2032.5
"Switzerland","Medium variant","2030-2035",428.92,2030,2035,2032.5
"Canada","Medium variant","2030-2035",1967.902,2030,2035,2032.5
"United States of America","Medium variant","2030-2035",20670.268,2030,2035,2032.5
"Burundi","Medium variant","2035-2040",2874.457,2035,2040,2037.5
"Comoros","Medium variant","2035-2040",153.054,2035,2040,2037.5
"Djibouti","Medium variant","2035-2040",88.888,2035,2040,2037.5
"Eritrea","Medium variant","2035-2040",615.584,2035,2040,2037.5
"Ethiopia","Medium variant","2035-2040",19584.969,2035,2040,2037.5
"Kenya","Medium variant","2035-2040",8598.869,2035,2040,2037.5
"Madagascar","Medium variant","2035-2040",5564.949,2035,2040,2037.5
"Malawi","Medium variant","2035-2040",4024.294,2035,2040,2037.5
"Mauritius","Medium variant","2035-2040",55.78,2035,2040,2037.5
"Mayotte","Medium variant","2035-2040",44.519,2035,2040,2037.5
"Mozambique","Medium variant","2035-2040",7393.921,2035,2040,2037.5
"Réunion","Medium variant","2035-2040",61.074,2035,2040,2037.5
"Rwanda","Medium variant","2035-2040",2203.714,2035,2040,2037.5
"Seychelles","Medium variant","2035-2040",7.009,2035,2040,2037.5
"Somalia","Medium variant","2035-2040",4510.391,2035,2040,2037.5
"South Sudan","Medium variant","2035-2040",2240.226,2035,2040,2037.5
"Uganda","Medium variant","2035-2040",9501.052,2035,2040,2037.5
"United Republic of Tanzania","Medium variant","2035-2040",14765.658,2035,2040,2037.5
"Zambia","Medium variant","2035-2040",4421.492,2035,2040,2037.5
"Zimbabwe","Medium variant","2035-2040",2407.055,2035,2040,2037.5
"Angola","Medium variant","2035-2040",9475.25,2035,2040,2037.5
"Cameroon","Medium variant","2035-2040",5602.334,2035,2040,2037.5
"Central African Republic","Medium variant","2035-2040",972.393,2035,2040,2037.5
"Chad","Medium variant","2035-2040",4252.255,2035,2040,2037.5
"Congo","Medium variant","2035-2040",1173.642,2035,2040,2037.5
"Democratic Republic of the Congo","Medium variant","2035-2040",23662.943,2035,2040,2037.5
"Equatorial Guinea","Medium variant","2035-2040",284.872,2035,2040,2037.5
"Gabon","Medium variant","2035-2040",359.039,2035,2040,2037.5
"Sao Tome and Principe","Medium variant","2035-2040",41.991,2035,2040,2037.5
"Botswana","Medium variant","2035-2040",281.84,2035,2040,2037.5
"Eswatini","Medium variant","2035-2040",153.93,2035,2040,2037.5
"Lesotho","Medium variant","2035-2040",252.287,2035,2040,2037.5
"Namibia","Medium variant","2035-2040",368.957,2035,2040,2037.5
"South Africa","Medium variant","2035-2040",5680.283,2035,2040,2037.5
"Benin","Medium variant","2035-2040",2774.413,2035,2040,2037.5
"Burkina Faso","Medium variant","2035-2040",4992.217,2035,2040,2037.5
"Cabo Verde","Medium variant","2035-2040",43.201,2035,2040,2037.5
"Côte d'Ivoire","Medium variant","2035-2040",5897.074,2035,2040,2037.5
"Gambia","Medium variant","2035-2040",551.924,2035,2040,2037.5
"Ghana","Medium variant","2035-2040",5093.54,2035,2040,2037.5
"Guinea","Medium variant","2035-2040",2859.802,2035,2040,2037.5
"Guinea-Bissau","Medium variant","2035-2040",387.016,2035,2040,2037.5
"Liberia","Medium variant","2035-2040",998.306,2035,2040,2037.5
"Mali","Medium variant","2035-2040",5417.945,2035,2040,2037.5
"Mauritania","Medium variant","2035-2040",964.447,2035,2040,2037.5
"Niger","Medium variant","2035-2040",8522.492,2035,2040,2037.5
"Nigeria","Medium variant","2035-2040",48417.856,2035,2040,2037.5
"Senegal","Medium variant","2035-2040",3544.113,2035,2040,2037.5
"Sierra Leone","Medium variant","2035-2040",1348.776,2035,2040,2037.5
"Togo","Medium variant","2035-2040",1678.521,2035,2040,2037.5
"Algeria","Medium variant","2035-2040",4188.847,2035,2040,2037.5
"Egypt","Medium variant","2035-2040",14210.745,2035,2040,2037.5
"Libya","Medium variant","2035-2040",536.847,2035,2040,2037.5
"Morocco","Medium variant","2035-2040",3006.546,2035,2040,2037.5
"Sudan","Medium variant","2035-2040",8531.651,2035,2040,2037.5
"Tunisia","Medium variant","2035-2040",803.956,2035,2040,2037.5
"Western Sahara","Medium variant","2035-2040",61.623,2035,2040,2037.5
"Armenia","Medium variant","2035-2040",154.259,2035,2040,2037.5
"Azerbaijan","Medium variant","2035-2040",661.54,2035,2040,2037.5
"Bahrain","Medium variant","2035-2040",106.662,2035,2040,2037.5
"Cyprus","Medium variant","2035-2040",56.212,2035,2040,2037.5
"Georgia","Medium variant","2035-2040",215.352,2035,2040,2037.5
"Iraq","Medium variant","2035-2040",6710.929,2035,2040,2037.5
"Israel","Medium variant","2035-2040",951.498,2035,2040,2037.5
"Jordan","Medium variant","2035-2040",972.25,2035,2040,2037.5
"Kuwait","Medium variant","2035-2040",309.316,2035,2040,2037.5
"Lebanon","Medium variant","2035-2040",363.945,2035,2040,2037.5
"Oman","Medium variant","2035-2040",349.615,2035,2040,2037.5
