"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"India","Medium variant","2030-2035",72.318,2030,2035,2032.5
"Iran (Islamic Republic of)","Medium variant","2030-2035",79.131,2030,2035,2032.5
"Maldives","Medium variant","2030-2035",82.278,2030,2035,2032.5
"Nepal","Medium variant","2030-2035",73.89,2030,2035,2032.5
"Pakistan","Medium variant","2030-2035",69.211,2030,2035,2032.5
"Sri Lanka","Medium variant","2030-2035",79.224,2030,2035,2032.5
"China","Medium variant","2030-2035",79.13,2030,2035,2032.5
"China, Hong Kong SAR","Medium variant","2030-2035",86.608,2030,2035,2032.5
"China, Macao SAR","Medium variant","2030-2035",85.988,2030,2035,2032.5
"China, Taiwan Province of China","Medium variant","2030-2035",82.691,2030,2035,2032.5
"Dem. People's Republic of Korea","Medium variant","2030-2035",74.656,2030,2035,2032.5
"Japan","Medium variant","2030-2035",86.206,2030,2035,2032.5
"Mongolia","Medium variant","2030-2035",72.382,2030,2035,2032.5
"Republic of Korea","Medium variant","2030-2035",84.848,2030,2035,2032.5
"Brunei Darussalam","Medium variant","2030-2035",77.705,2030,2035,2032.5
"Cambodia","Medium variant","2030-2035",72.391,2030,2035,2032.5
"Indonesia","Medium variant","2030-2035",74.039,2030,2035,2032.5
"Lao People's Democratic Republic","Medium variant","2030-2035",71.267,2030,2035,2032.5
"Malaysia","Medium variant","2030-2035",78.062,2030,2035,2032.5
"Myanmar","Medium variant","2030-2035",69.499,2030,2035,2032.5
"Philippines","Medium variant","2030-2035",72.958,2030,2035,2032.5
"Singapore","Medium variant","2030-2035",85.279,2030,2035,2032.5
"Thailand","Medium variant","2030-2035",79.515,2030,2035,2032.5
"Timor-Leste","Medium variant","2030-2035",71.909,2030,2035,2032.5
"Viet Nam","Medium variant","2030-2035",77.303,2030,2035,2032.5
"Antigua and Barbuda","Medium variant","2030-2035",78.762,2030,2035,2032.5
"Aruba","Medium variant","2030-2035",78.196,2030,2035,2032.5
"Bahamas","Medium variant","2030-2035",75.421,2030,2035,2032.5
"Barbados","Medium variant","2030-2035",81.106,2030,2035,2032.5
"Cuba","Medium variant","2030-2035",80.989,2030,2035,2032.5
"Curaçao","Medium variant","2030-2035",81.007,2030,2035,2032.5
"Dominican Republic","Medium variant","2030-2035",76.283,2030,2035,2032.5
"Grenada","Medium variant","2030-2035",74.199,2030,2035,2032.5
"Guadeloupe","Medium variant","2030-2035",84.219,2030,2035,2032.5
"Haiti","Medium variant","2030-2035",67.414,2030,2035,2032.5
"Jamaica","Medium variant","2030-2035",76.125,2030,2035,2032.5
"Martinique","Medium variant","2030-2035",84.599,2030,2035,2032.5
"Puerto Rico","Medium variant","2030-2035",82.324,2030,2035,2032.5
"Saint Lucia","Medium variant","2030-2035",77.986,2030,2035,2032.5
"Saint Vincent and the Grenadines","Medium variant","2030-2035",74.253,2030,2035,2032.5
"Trinidad and Tobago","Medium variant","2030-2035",75.157,2030,2035,2032.5
"United States Virgin Islands","Medium variant","2030-2035",82.852,2030,2035,2032.5
"Belize","Medium variant","2030-2035",76.553,2030,2035,2032.5
"Costa Rica","Medium variant","2030-2035",82.729,2030,2035,2032.5
"El Salvador","Medium variant","2030-2035",76.042,2030,2035,2032.5
"Guatemala","Medium variant","2030-2035",77.059,2030,2035,2032.5
"Honduras","Medium variant","2030-2035",77.564,2030,2035,2032.5
"Mexico","Medium variant","2030-2035",77.451,2030,2035,2032.5
"Nicaragua","Medium variant","2030-2035",77.224,2030,2035,2032.5
"Panama","Medium variant","2030-2035",80.808,2030,2035,2032.5
"Argentina","Medium variant","2030-2035",78.652,2030,2035,2032.5
"Bolivia (Plurinational State of)","Medium variant","2030-2035",74.462,2030,2035,2032.5
"Brazil","Medium variant","2030-2035",78.502,2030,2035,2032.5
"Chile","Medium variant","2030-2035",82.668,2030,2035,2032.5
"Colombia","Medium variant","2030-2035",79.552,2030,2035,2032.5
"Ecuador","Medium variant","2030-2035",79.618,2030,2035,2032.5
"French Guiana","Medium variant","2030-2035",82.463,2030,2035,2032.5
"Guyana","Medium variant","2030-2035",71.342,2030,2035,2032.5
"Paraguay","Medium variant","2030-2035",75.687,2030,2035,2032.5
"Peru","Medium variant","2030-2035",79.469,2030,2035,2032.5
"Suriname","Medium variant","2030-2035",73.412,2030,2035,2032.5
"Uruguay","Medium variant","2030-2035",79.918,2030,2035,2032.5
"Venezuela (Bolivarian Republic of)","Medium variant","2030-2035",74.393,2030,2035,2032.5
"Australia","Medium variant","2030-2035",85.179,2030,2035,2032.5
"New Zealand","Medium variant","2030-2035",84.251,2030,2035,2032.5
"Fiji","Medium variant","2030-2035",69.453,2030,2035,2032.5
"New Caledonia","Medium variant","2030-2035",79.907,2030,2035,2032.5
"Papua New Guinea","Medium variant","2030-2035",66.981,2030,2035,2032.5
"Solomon Islands","Medium variant","2030-2035",74.64,2030,2035,2032.5
"Vanuatu","Medium variant","2030-2035",72.325,2030,2035,2032.5
"Guam","Medium variant","2030-2035",82.543,2030,2035,2032.5
"Kiribati","Medium variant","2030-2035",71.138,2030,2035,2032.5
"Micronesia (Fed. States of)","Medium variant","2030-2035",69.371,2030,2035,2032.5
"French Polynesia","Medium variant","2030-2035",79.907,2030,2035,2032.5
"Samoa","Medium variant","2030-2035",75.026,2030,2035,2032.5
"Tonga","Medium variant","2030-2035",72.43,2030,2035,2032.5
"Belarus","Medium variant","2030-2035",76.614,2030,2035,2032.5
"Bulgaria","Medium variant","2030-2035",76.785,2030,2035,2032.5
"Czechia","Medium variant","2030-2035",81.296,2030,2035,2032.5
"Hungary","Medium variant","2030-2035",78.709,2030,2035,2032.5
"Poland","Medium variant","2030-2035",80.901,2030,2035,2032.5
"Republic of Moldova","Medium variant","2030-2035",73.566,2030,2035,2032.5
"Romania","Medium variant","2030-2035",77.891,2030,2035,2032.5
"Russian Federation","Medium variant","2030-2035",74.397,2030,2035,2032.5
"Slovakia","Medium variant","2030-2035",79.428,2030,2035,2032.5
"Ukraine","Medium variant","2030-2035",73.864,2030,2035,2032.5
"Channel Islands","Medium variant","2030-2035",84.881,2030,2035,2032.5
"Denmark","Medium variant","2030-2035",82.865,2030,2035,2032.5
"Estonia","Medium variant","2030-2035",80.677,2030,2035,2032.5
"Finland","Medium variant","2030-2035",83.876,2030,2035,2032.5
"Iceland","Medium variant","2030-2035",84.874,2030,2035,2032.5
"Ireland","Medium variant","2030-2035",84.302,2030,2035,2032.5
"Latvia","Medium variant","2030-2035",77.115,2030,2035,2032.5
"Lithuania","Medium variant","2030-2035",77.996,2030,2035,2032.5
"Norway","Medium variant","2030-2035",84.318,2030,2035,2032.5
"Sweden","Medium variant","2030-2035",84.684,2030,2035,2032.5
"United Kingdom","Medium variant","2030-2035",83.342,2030,2035,2032.5
"Albania","Medium variant","2030-2035",80.505,2030,2035,2032.5
"Bosnia and Herzegovina","Medium variant","2030-2035",79.425,2030,2035,2032.5
"Croatia","Medium variant","2030-2035",80.598,2030,2035,2032.5
"Greece","Medium variant","2030-2035",84.199,2030,2035,2032.5
"Italy","Medium variant","2030-2035",85.257,2030,2035,2032.5
"Malta","Medium variant","2030-2035",84.474,2030,2035,2032.5
"Montenegro","Medium variant","2030-2035",78.833,2030,2035,2032.5
"North Macedonia","Medium variant","2030-2035",77.59,2030,2035,2032.5
"Portugal","Medium variant","2030-2035",84.067,2030,2035,2032.5
"Serbia","Medium variant","2030-2035",77.855,2030,2035,2032.5
"Slovenia","Medium variant","2030-2035",83.344,2030,2035,2032.5
"Spain","Medium variant","2030-2035",85.243,2030,2035,2032.5
"Austria","Medium variant","2030-2035",83.665,2030,2035,2032.5
"Belgium","Medium variant","2030-2035",83.685,2030,2035,2032.5
"France","Medium variant","2030-2035",84.458,2030,2035,2032.5
"Germany","Medium variant","2030-2035",83.398,2030,2035,2032.5
"Luxembourg","Medium variant","2030-2035",84.217,2030,2035,2032.5
"Netherlands","Medium variant","2030-2035",84.196,2030,2035,2032.5
"Switzerland","Medium variant","2030-2035",85.457,2030,2035,2032.5
"Canada","Medium variant","2030-2035",84.417,2030,2035,2032.5
"United States of America","Medium variant","2030-2035",80.962,2030,2035,2032.5
"Burundi","Medium variant","2035-2040",66.987,2035,2040,2037.5
"Comoros","Medium variant","2035-2040",67.56,2035,2040,2037.5
"Djibouti","Medium variant","2035-2040",71.046,2035,2040,2037.5
"Eritrea","Medium variant","2035-2040",71.269,2035,2040,2037.5
"Ethiopia","Medium variant","2035-2040",71.837,2035,2040,2037.5
"Kenya","Medium variant","2035-2040",70.524,2035,2040,2037.5
"Madagascar","Medium variant","2035-2040",72.046,2035,2040,2037.5
"Malawi","Medium variant","2035-2040",70.449,2035,2040,2037.5
"Mauritius","Medium variant","2035-2040",77.774,2035,2040,2037.5
"Mayotte","Medium variant","2035-2040",83.111,2035,2040,2037.5
"Mozambique","Medium variant","2035-2040",67.126,2035,2040,2037.5
"Réunion","Medium variant","2035-2040",83.994,2035,2040,2037.5
"Rwanda","Medium variant","2035-2040",73.545,2035,2040,2037.5
"Seychelles","Medium variant","2035-2040",76.019,2035,2040,2037.5
"Somalia","Medium variant","2035-2040",62.12,2035,2040,2037.5
"South Sudan","Medium variant","2035-2040",62.228,2035,2040,2037.5
"Uganda","Medium variant","2035-2040",68.328,2035,2040,2037.5
"United Republic of Tanzania","Medium variant","2035-2040",70.101,2035,2040,2037.5
"Zambia","Medium variant","2035-2040",68.243,2035,2040,2037.5
"Zimbabwe","Medium variant","2035-2040",65.709,2035,2040,2037.5
"Angola","Medium variant","2035-2040",66.309,2035,2040,2037.5
"Cameroon","Medium variant","2035-2040",64.318,2035,2040,2037.5
"Central African Republic","Medium variant","2035-2040",58.781,2035,2040,2037.5
"Chad","Medium variant","2035-2040",59.086,2035,2040,2037.5
"Congo","Medium variant","2035-2040",67.796,2035,2040,2037.5
"Democratic Republic of the Congo","Medium variant","2035-2040",65.169,2035,2040,2037.5
"Equatorial Guinea","Medium variant","2035-2040",63.778,2035,2040,2037.5
"Gabon","Medium variant","2035-2040",69.381,2035,2040,2037.5
"Sao Tome and Principe","Medium variant","2035-2040",73.551,2035,2040,2037.5
"Botswana","Medium variant","2035-2040",71.85,2035,2040,2037.5
"Eswatini","Medium variant","2035-2040",65.171,2035,2040,2037.5
"Lesotho","Medium variant","2035-2040",61.116,2035,2040,2037.5
"Namibia","Medium variant","2035-2040",68.701,2035,2040,2037.5
"South Africa","Medium variant","2035-2040",67.836,2035,2040,2037.5
"Benin","Medium variant","2035-2040",66.263,2035,2040,2037.5
"Burkina Faso","Medium variant","2035-2040",67.671,2035,2040,2037.5
"Cabo Verde","Medium variant","2035-2040",75.997,2035,2040,2037.5
"Côte d'Ivoire","Medium variant","2035-2040",62.013,2035,2040,2037.5
"Gambia","Medium variant","2035-2040",66.91,2035,2040,2037.5
"Ghana","Medium variant","2035-2040",68.086,2035,2040,2037.5
"Guinea","Medium variant","2035-2040",66.471,2035,2040,2037.5
"Guinea-Bissau","Medium variant","2035-2040",63.405,2035,2040,2037.5
"Liberia","Medium variant","2035-2040",68.259,2035,2040,2037.5
"Mali","Medium variant","2035-2040",64.567,2035,2040,2037.5
"Mauritania","Medium variant","2035-2040",67.906,2035,2040,2037.5
"Niger","Medium variant","2035-2040",67.877,2035,2040,2037.5
"Nigeria","Medium variant","2035-2040",60.087,2035,2040,2037.5
"Senegal","Medium variant","2035-2040",72.045,2035,2040,2037.5
"Sierra Leone","Medium variant","2035-2040",60.863,2035,2040,2037.5
"Togo","Medium variant","2035-2040",65.685,2035,2040,2037.5
"Algeria","Medium variant","2035-2040",80.023,2035,2040,2037.5
"Egypt","Medium variant","2035-2040",74.798,2035,2040,2037.5
"Libya","Medium variant","2035-2040",75.602,2035,2040,2037.5
"Morocco","Medium variant","2035-2040",80.328,2035,2040,2037.5
"Sudan","Medium variant","2035-2040",69.041,2035,2040,2037.5
"Tunisia","Medium variant","2035-2040",79.951,2035,2040,2037.5
"Western Sahara","Medium variant","2035-2040",73.972,2035,2040,2037.5
"Armenia","Medium variant","2035-2040",77.589,2035,2040,2037.5
"Azerbaijan","Medium variant","2035-2040",75.006,2035,2040,2037.5
"Bahrain","Medium variant","2035-2040",79.613,2035,2040,2037.5
"Cyprus","Medium variant","2035-2040",83.767,2035,2040,2037.5
"Georgia","Medium variant","2035-2040",76.384,2035,2040,2037.5
"Iraq","Medium variant","2035-2040",72.995,2035,2040,2037.5
"Israel","Medium variant","2035-2040",85.426,2035,2040,2037.5
"Jordan","Medium variant","2035-2040",76.994,2035,2040,2037.5
"Kuwait","Medium variant","2035-2040",77.551,2035,2040,2037.5
"Lebanon","Medium variant","2035-2040",81.82,2035,2040,2037.5
"Oman","Medium variant","2035-2040",81.459,2035,2040,2037.5
"Qatar","Medium variant","2035-2040",83.026,2035,2040,2037.5
"Saudi Arabia","Medium variant","2035-2040",77.823,2035,2040,2037.5
"State of Palestine","Medium variant","2035-2040",76.886,2035,2040,2037.5
"Syrian Arab Republic","Medium variant","2035-2040",79.347,2035,2040,2037.5
"Turkey","Medium variant","2035-2040",81.569,2035,2040,2037.5
"United Arab Emirates","Medium variant","2035-2040",80.568,2035,2040,2037.5
"Yemen","Medium variant","2035-2040",68.99,2035,2040,2037.5
"Kazakhstan","Medium variant","2035-2040",75.93,2035,2040,2037.5
"Kyrgyzstan","Medium variant","2035-2040",74.041,2035,2040,2037.5
"Tajikistan","Medium variant","2035-2040",74.349,2035,2040,2037.5
"Turkmenistan","Medium variant","2035-2040",70.415,2035,2040,2037.5
"Uzbekistan","Medium variant","2035-2040",73.611,2035,2040,2037.5
