"location_name","year","age_name","population"
"Mexico",2013,"15 to 19",11120516.4993068
"Mexico",2013,"20 to 24",10481774.7958613
"Mexico",2013,"25 to 29",9572305.34607547
"Mexico",2013,"30 to 34",8952242.35022211
"Mexico",2013,"35 to 39",8536152.79991654
"Mexico",2013,"40 to 44",7802884.59697349
"Mexico",2013,"45 to 49",6683982.80223654
"Mexico",2013,"50 to 54",5573648.52607307
"Mexico",2013,"55 to 59",4547160.01884174
"Mexico",2013,"60 to 64",3474792.06938929
"Mexico",2013,"65 to 69",2749677.48638264
"Mexico",2013,"70 to 74",2050006.96572733
"Mexico",2013,"75 to 79",1434404.72842495
"Mexico",2013,"0 to 0",2206071.42716256
"Mexico",2013,"80 to 84",899037.446267622
"Mexico",2013,"85 to 89",468878.402042662
"Mexico",2013,"90 to 94",183076.026189941
"Mexico",2013,"95 to 99",66810.795930491
"Brazil",2013,"1 to 4",13221247.2350383
"Brazil",2013,"5 to 9",15720527.4477852
"Brazil",2013,"10 to 14",16747765.274406
"Brazil",2013,"15 to 19",17671724.6969421
"Brazil",2013,"20 to 24",17438056.9259825
"Brazil",2013,"25 to 29",17616864.5499965
"Brazil",2013,"30 to 34",17240197.6776931
"Brazil",2013,"35 to 39",15384673.365058
"Brazil",2013,"40 to 44",13747378.2936342
"Brazil",2013,"45 to 49",12781891.0818542
"Brazil",2013,"50 to 54",11308665.9404759
"Brazil",2013,"55 to 59",9324873.88937148
"Brazil",2013,"60 to 64",7463875.57280237
"Brazil",2013,"65 to 69",5569781.45945235
"Brazil",2013,"70 to 74",4136883.70621163
"Brazil",2013,"75 to 79",2898641.90432388
"Brazil",2013,"0 to 0",3358650.43826792
"Brazil",2013,"80 to 84",1847782.65197581
"Brazil",2013,"85 to 89",978460.401210862
"Brazil",2013,"90 to 94",389235.918376087
"Brazil",2013,"95 to 99",141470.344600224
"Iran (Islamic Republic of)",2013,"1 to 4",5620552.59305028
"Iran (Islamic Republic of)",2013,"5 to 9",6153609.01018879
"Iran (Islamic Republic of)",2013,"10 to 14",5645128.372975
"Iran (Islamic Republic of)",2013,"15 to 19",6253793.57107956
"Iran (Islamic Republic of)",2013,"20 to 24",7801782.24801771
"Iran (Islamic Republic of)",2013,"25 to 29",9056188.80668805
"Iran (Islamic Republic of)",2013,"30 to 34",7934225.85671543
"Iran (Islamic Republic of)",2013,"35 to 39",6163147.81058123
"Iran (Islamic Republic of)",2013,"40 to 44",5264867.43810795
"Iran (Islamic Republic of)",2013,"45 to 49",4456580.41215989
"Iran (Islamic Republic of)",2013,"50 to 54",3734117.48662763
"Iran (Islamic Republic of)",2013,"55 to 59",3029413.4900461
"Iran (Islamic Republic of)",2013,"60 to 64",2120190.83024496
"Iran (Islamic Republic of)",2013,"65 to 69",1479220.36602699
"Iran (Islamic Republic of)",2013,"70 to 74",1125570.78165759
"Iran (Islamic Republic of)",2013,"75 to 79",932704.719372034
"Iran (Islamic Republic of)",2013,"0 to 0",1503444.65323447
"Iran (Islamic Republic of)",2013,"80 to 84",595792.748707001
"Iran (Islamic Republic of)",2013,"85 to 89",262372.872119283
"Iran (Islamic Republic of)",2013,"90 to 94",79746.1797002586
"Iran (Islamic Republic of)",2013,"95 to 99",14269.3783597304
"Turkey",2013,"1 to 4",4139906.88613462
"Turkey",2013,"5 to 9",5921876.94177659
"Turkey",2013,"10 to 14",6735566.80469647
"Turkey",2013,"15 to 19",6640962.19943542
"Turkey",2013,"20 to 24",6650342.60105921
"Turkey",2013,"25 to 29",6682778.60941113
"Turkey",2013,"30 to 34",6728792.2713523
"Turkey",2013,"35 to 39",6260194.93890088
"Turkey",2013,"40 to 44",5019392.45520568
"Turkey",2013,"45 to 49",5007426.03206984
"Turkey",2013,"50 to 54",4105800.15172767
"Turkey",2013,"55 to 59",3629317.31501801
"Turkey",2013,"60 to 64",2731418.99145088
"Turkey",2013,"65 to 69",2164664.09906977
"Turkey",2013,"70 to 74",1440463.17615617
"Turkey",2013,"75 to 79",1156051.78371033
"Turkey",2013,"0 to 0",993244.39822142
"Turkey",2013,"80 to 84",791193.369794408
"Turkey",2013,"85 to 89",371669.198534784
"Turkey",2013,"90 to 94",119881.673679485
"Turkey",2013,"95 to 99",37791.4251600211
"Bangladesh",2013,"1 to 4",12043213.6212502
"Bangladesh",2013,"5 to 9",16444474.7668087
"Bangladesh",2013,"10 to 14",15954922.7970064
"Bangladesh",2013,"15 to 19",15019114.5152106
"Bangladesh",2013,"20 to 24",14151716.7591435
"Bangladesh",2013,"25 to 29",13124224.7366995
"Bangladesh",2013,"30 to 34",11550108.0612065
"Bangladesh",2013,"35 to 39",10165402.1227923
"Bangladesh",2013,"40 to 44",8615761.74490492
"Bangladesh",2013,"45 to 49",7264068.17383724
"Bangladesh",2013,"50 to 54",5896402.13981126
"Bangladesh",2013,"55 to 59",4825979.3168538
"Bangladesh",2013,"60 to 64",3817911.86901484
"Bangladesh",2013,"65 to 69",2951988.54888385
"Bangladesh",2013,"70 to 74",2233096.95223327
"Bangladesh",2013,"75 to 79",1534831.27654992
"Bangladesh",2013,"0 to 0",2855061.26568814
"Bangladesh",2013,"80 to 84",862592.547603605
"Bangladesh",2013,"85 to 89",281320.0815039
"Bangladesh",2013,"90 to 94",71739.3926631183
"Bangladesh",2013,"95 to 99",15700.5359194155
"India",2013,"1 to 4",99834459.5829366
"India",2013,"5 to 9",130464754.312854
"India",2013,"10 to 14",133819679.399977
"India",2013,"15 to 19",129942963.080558
"India",2013,"20 to 24",119427677.623138
"India",2013,"25 to 29",109323769.119165
"India",2013,"30 to 34",99118664.0629473
"India",2013,"35 to 39",88554828.1865909
"India",2013,"40 to 44",78228988.9946537
"India",2013,"45 to 49",65804560.1769697
"India",2013,"50 to 54",53627932.5255594
"India",2013,"55 to 59",43647357.0833012
"India",2013,"60 to 64",38360133.4637402
"India",2013,"65 to 69",29178547.9649145
"India",2013,"70 to 74",20715756.9895486
"India",2013,"75 to 79",13618510.1606145
"India",2013,"0 to 0",24533151.8489981
"India",2013,"80 to 84",7050029.21577176
"India",2013,"85 to 89",2577148.54453559
"India",2013,"90 to 94",586949.316147853
"India",2013,"95 to 99",78383.9215328617
"Kenya",2013,"1 to 4",5081128.06973458
"Kenya",2013,"5 to 9",6156572.19391813
"Kenya",2013,"10 to 14",5756675.74768765
"Kenya",2013,"15 to 19",4964763.55232225
"Kenya",2013,"20 to 24",4189941.97956881
"Kenya",2013,"25 to 29",3677891.26982717
"Kenya",2013,"30 to 34",3059158.72793589
"Kenya",2013,"35 to 39",2414776.76220352
"Kenya",2013,"40 to 44",1882813.59898895
"Kenya",2013,"45 to 49",1456125.07164618
"Kenya",2013,"50 to 54",1168941.84337785
"Kenya",2013,"55 to 59",887295.874522506
"Kenya",2013,"60 to 64",670368.037590199
"Kenya",2013,"65 to 69",493895.147903218
"Kenya",2013,"70 to 74",329278.21124612
"Kenya",2013,"75 to 79",204167.306667599
"Kenya",2013,"0 to 0",1296598.1165156
"Kenya",2013,"80 to 84",109725.469535624
"Kenya",2013,"85 to 89",45871.87164593
"Kenya",2013,"90 to 94",14679.8884676751
"Kenya",2013,"95 to 99",3716.24787507443
"South Africa",2013,"1 to 4",4159429.4225564
"South Africa",2013,"5 to 9",4899838.61745132
"South Africa",2013,"10 to 14",4591895.69871846
"South Africa",2013,"15 to 19",4773619.56025238
"South Africa",2013,"20 to 24",5291358.90529343
"South Africa",2013,"25 to 29",5276500.25304493
"South Africa",2013,"30 to 34",4340170.04189323
"South Africa",2013,"35 to 39",3592574.38691894
"South Africa",2013,"40 to 44",3064062.36020192
"South Africa",2013,"45 to 49",2684999.08151179
"South Africa",2013,"50 to 54",2304694.17505969
"South Africa",2013,"55 to 59",1918292.47313209
"South Africa",2013,"60 to 64",1494225.00003585
"South Africa",2013,"65 to 69",1037526.67407267
"South Africa",2013,"70 to 74",772262.942547189
"South Africa",2013,"75 to 79",512765.304401226
"South Africa",2013,"0 to 0",1065205.26916941
"South Africa",2013,"80 to 84",330129.082848989
"South Africa",2013,"85 to 89",161712.495748736
"South Africa",2013,"90 to 94",50236.2406058014
"South Africa",2013,"95 to 99",8535.05767150064
"Nigeria",2013,"1 to 4",24481107.322701
"Nigeria",2013,"5 to 9",27672972.8048578
"Nigeria",2013,"10 to 14",22661509.7472769
"Nigeria",2013,"15 to 19",19233945.0478697
"Nigeria",2013,"20 to 24",16046526.7337693
"Nigeria",2013,"25 to 29",13641077.5289155
"Nigeria",2013,"30 to 34",11436074.2422823
"Nigeria",2013,"35 to 39",9602867.21174024
"Nigeria",2013,"40 to 44",7990319.1926708
"Nigeria",2013,"45 to 49",6417308.00557374
"Nigeria",2013,"50 to 54",4973586.24672262
"Nigeria",2013,"55 to 59",3735153.77134167
"Nigeria",2013,"60 to 64",2642785.5626632
"Nigeria",2013,"65 to 69",1771296.70230963
"Nigeria",2013,"70 to 74",1438589.45563333
"Nigeria",2013,"75 to 79",892704.676443811
"Nigeria",2013,"0 to 0",6661159.6594242
"Nigeria",2013,"80 to 84",498647.484214629
"Nigeria",2013,"85 to 89",228656.206749532
"Nigeria",2013,"90 to 94",80998.8548742488
"Nigeria",2013,"95 to 99",20341.2083692389
"European Union",2013,"1 to 4",21453048.8735807
"European Union",2013,"5 to 9",26687577.898299
"European Union",2013,"10 to 14",26353132.2380132
"European Union",2013,"15 to 19",27585707.5563078
"European Union",2013,"20 to 24",30726153.6690904
"European Union",2013,"25 to 29",32824715.2109962
"European Union",2013,"30 to 34",34756645.1385629
"European Union",2013,"35 to 39",35759256.090417
"European Union",2013,"40 to 44",37093515.1679362
"European Union",2013,"45 to 49",37974029.9711821
"European Union",2013,"50 to 54",36027907.7877235
"European Union",2013,"55 to 59",33376555.6766002
"European Union",2013,"60 to 64",31044388.5700392
"European Union",2013,"65 to 69",25976923.1558127
"European Union",2013,"70 to 74",22229405.7253691
"European Union",2013,"75 to 79",18930334.3028632
"European Union",2013,"0 to 0",5109667.45744393
"European Union",2013,"80 to 84",13754269.6639977
"European Union",2013,"85 to 89",8028065.7627205
"European Union",2013,"90 to 94",3141601.19795895
"European Union",2013,"95 to 99",785499.530334353
"Africa",2013,"1 to 4",141735049.768763
"Africa",2013,"5 to 9",158331665.078437
"Africa",2013,"10 to 14",136220524.166079
"Africa",2013,"15 to 19",119514171.766381
"Africa",2013,"20 to 24",104639660.90704
"Africa",2013,"25 to 29",91139296.2762104
"Africa",2013,"30 to 34",76850871.7931372
"Africa",2013,"35 to 39",63380211.8042283
"Africa",2013,"40 to 44",51486453.5259245
"Africa",2013,"45 to 49",41915973.3023626
"Africa",2013,"50 to 54",33768086.1395804
"Africa",2013,"55 to 59",26373186.2725211
"Africa",2013,"60 to 64",19734906.4651097
"Africa",2013,"65 to 69",13926896.3503564
"Africa",2013,"70 to 74",10163568.6302295
"Africa",2013,"75 to 79",6621564.90561451
"Africa",2013,"0 to 0",38071104.9209232
"Africa",2013,"80 to 84",3678480.81047055
"Africa",2013,"85 to 89",1562740.58003428
"Africa",2013,"90 to 94",491674.501804705
"Africa",2013,"95 to 99",112544.909105125
"America",2013,"1 to 4",60821684.4026976
"America",2013,"5 to 9",75529762.6548651
"America",2013,"10 to 14",77318607.5867356
"America",2013,"15 to 19",79064609.96568
"America",2013,"20 to 24",78306536.8029698
"America",2013,"25 to 29",74103559.987606
"America",2013,"30 to 34",71007758.0991631
"America",2013,"35 to 39",65067036.9529666
"America",2013,"40 to 44",62439892.8929333
"America",2013,"45 to 49",59284457.8169772
"America",2013,"50 to 54",56261481.1722238
"America",2013,"55 to 59",48982367.7640553
"America",2013,"60 to 64",40409572.5638226
"America",2013,"65 to 69",31767519.2315218
"America",2013,"70 to 74",23373089.7190944
"America",2013,"75 to 79",16917512.1321242
"America",2013,"0 to 0",15401666.2791261
"America",2013,"80 to 84",11862492.3640321
"America",2013,"85 to 89",7114809.03056347
"America",2013,"90 to 94",3146359.81200824
"America",2013,"95 to 99",1129609.20388015
"Asia",2013,"1 to 4",283216357.653838
"Asia",2013,"5 to 9",354935552.693746
"Asia",2013,"10 to 14",356927392.311129
"Asia",2013,"15 to 19",360206684.577344
"Asia",2013,"20 to 24",377196681.483182
"Asia",2013,"25 to 29",367021845.591815
"Asia",2013,"30 to 34",324542501.968361
"Asia",2013,"35 to 39",311206479.632191
"Asia",2013,"40 to 44",309180057.307673
"Asia",2013,"45 to 49",283316615.551733
"Asia",2013,"50 to 54",220637381.590137
"Asia",2013,"55 to 59",191690174.745772
"Asia",2013,"60 to 64",161012484.951119
"Asia",2013,"65 to 69",116762549.399927
"Asia",2013,"70 to 74",85846640.4743564
"Asia",2013,"75 to 79",62103212.7746328
"Asia",2013,"0 to 0",71740552.9666319
"Asia",2013,"80 to 84",35960234.873456
"Asia",2013,"85 to 89",15330010.4684173
"Asia",2013,"90 to 94",4582337.00318059
"Asia",2013,"95 to 99",1134346.80959953
"Europe",2013,"1 to 4",37979633.9851998
"Europe",2013,"5 to 9",46410439.2183462
"Europe",2013,"10 to 14",45717244.891073
"Europe",2013,"15 to 19",47977774.8607357
"Europe",2013,"20 to 24",55302527.9905631
"Europe",2013,"25 to 29",60981028.2100665
"Europe",2013,"30 to 34",61447636.2862771
"Europe",2013,"35 to 39",60365890.5651104
"Europe",2013,"40 to 44",59340711.1074217
"Europe",2013,"45 to 49",59767855.7727651
"Europe",2013,"50 to 54",59635858.4954222
"Europe",2013,"55 to 59",54951970.6049722
"Europe",2013,"60 to 64",48899883.154518
"Europe",2013,"65 to 69",37075693.4758433
"Europe",2013,"70 to 74",32705411.8321102
"Europe",2013,"75 to 79",27657068.2023498
"Europe",2013,"0 to 0",9286258.32558887
"Europe",2013,"80 to 84",19244630.1918777
"Europe",2013,"85 to 89",10829045.8204191
"Europe",2013,"90 to 94",3895717.82021932
"Europe",2013,"95 to 99",952065.666798677
"G20",2013,"1 to 4",262812794.767881
"G20",2013,"5 to 9",335485629.435279
"G20",2013,"10 to 14",343567818.295547
"G20",2013,"15 to 19",354088161.282518
"G20",2013,"20 to 24",382311116.514362
"G20",2013,"25 to 29",380785964.884312
"G20",2013,"30 to 34",346667451.053568
"G20",2013,"35 to 39",338855333.725152
"G20",2013,"40 to 44",342120128.847344
"G20",2013,"45 to 49",324083787.421755
"G20",2013,"50 to 54",268200517.238241
"G20",2013,"55 to 59",240479999.356336
"G20",2013,"60 to 64",207792029.429454
"G20",2013,"65 to 69",155242919.325706
"G20",2013,"70 to 74",118301258.127486
"G20",2013,"75 to 79",89301451.9841876
"G20",2013,"0 to 0",65751254.4360286
"G20",2013,"80 to 84",56651988.5788047
"G20",2013,"85 to 89",28354638.7856626
"G20",2013,"90 to 94",9983358.79399817
"G20",2013,"95 to 99",2748170.30008343
"Nordic Region",2013,"1 to 4",1235054.80347033
"Nordic Region",2013,"5 to 9",1521674.79447367
"Nordic Region",2013,"10 to 14",1470768.41709408
"Nordic Region",2013,"15 to 19",1571342.19660335
"Nordic Region",2013,"20 to 24",1744262.34630077
"Nordic Region",2013,"25 to 29",1652989.25465952
"Nordic Region",2013,"30 to 34",1642761.69114217
"Nordic Region",2013,"35 to 39",1692495.61401193
"Nordic Region",2013,"40 to 44",1748004.27909723
"Nordic Region",2013,"45 to 49",1864065.42109791
"Nordic Region",2013,"50 to 54",1702613.99808461
"Nordic Region",2013,"55 to 59",1635426.03415944
"Nordic Region",2013,"60 to 64",1598068.97760863
"Nordic Region",2013,"65 to 69",1590540.45574005
"Nordic Region",2013,"70 to 74",1111617.13144697
"Nordic Region",2013,"75 to 79",826186.940744477
"Nordic Region",2013,"0 to 0",294447.298971174
"Nordic Region",2013,"80 to 84",619141.351245583
"Nordic Region",2013,"85 to 89",404169.33420781
"Nordic Region",2013,"90 to 94",192813.09610053
"Nordic Region",2013,"95 to 99",59550.6616373965
"Global",2014,"1 to 4",526078221.674172
"Global",2014,"5 to 9",640200615.205239
"Global",2014,"10 to 14",620543779.011576
"Global",2014,"15 to 19",607279470.405393
"Global",2014,"20 to 24",611104444.181093
"Global",2014,"25 to 29",604446564.921407
"Global",2014,"30 to 34",544030593.150549
"Global",2014,"35 to 39",503338810.376546
"Global",2014,"40 to 44",485771436.583088
"Global",2014,"45 to 49",450968489.783791
"Global",2014,"50 to 54",385227484.373662
"Global",2014,"55 to 59",326140968.415906
"Global",2014,"60 to 64",279252213.824793
"Global",2014,"65 to 69",211234927.516072
"Global",2014,"70 to 74",154450931.54144
"Global",2014,"75 to 79",116269831.667506
"Global",2014,"0 to 0",134281967.585484
"Global",2014,"80 to 84",72718564.9508596
"Global",2014,"85 to 89",36494237.7266034
"Global",2014,"90 to 94",12900278.7104618
"Global",2014,"95 to 99",3471688.05499223
"China",2014,"1 to 4",57474042.607774
"China",2014,"5 to 9",70526086.1552646
"China",2014,"10 to 14",74040063.3985756
"China",2014,"15 to 19",82210506.8096908
"China",2014,"20 to 24",110676853.361378
"China",2014,"25 to 29",129158499.60451
"China",2014,"30 to 34",101210584.567347
"China",2014,"35 to 39",103332699.958442
"China",2014,"40 to 44",122936866.760736
"China",2014,"45 to 49",127257681.812014
"China",2014,"50 to 54",97617768.6181192
"China",2014,"55 to 59",81326344.9042268
"China",2014,"60 to 64",74967350.7152662
"China",2014,"65 to 69",53324127.4762784
"China",2014,"70 to 74",36087380.5824181
"China",2014,"75 to 79",27001588.421786
"China",2014,"0 to 0",14794094.0541218
"China",2014,"80 to 84",15949236.0076864
"China",2014,"85 to 89",6149824.85353308
"China",2014,"90 to 94",1516997.66857043
"China",2014,"95 to 99",297377.528669305
"Indonesia",2014,"1 to 4",17690778.5420065
"Indonesia",2014,"5 to 9",23478720.0636051
"Indonesia",2014,"10 to 14",23396942.6548219
"Indonesia",2014,"15 to 19",22008960.3037527
"Indonesia",2014,"20 to 24",20781635.5838561
"Indonesia",2014,"25 to 29",20486029.6418144
"Indonesia",2014,"30 to 34",20704078.8170298
"Indonesia",2014,"35 to 39",19842646.2994335
"Indonesia",2014,"40 to 44",18024447.0595521
"Indonesia",2014,"45 to 49",15645256.2240517
"Indonesia",2014,"50 to 54",13009132.9934701
"Indonesia",2014,"55 to 59",10213549.9691419
"Indonesia",2014,"60 to 64",7442500.94102114
"Indonesia",2014,"65 to 69",5182866.11962811
"Indonesia",2014,"70 to 74",3639000.47869268
"Indonesia",2014,"75 to 79",2343093.67878584
"Indonesia",2014,"0 to 0",4206729.85437781
"Indonesia",2014,"80 to 84",1263213.49046521
"Indonesia",2014,"85 to 89",515768.982913178
"Indonesia",2014,"90 to 94",141793.409711595
"Indonesia",2014,"95 to 99",30717.615290304
"Czechia",2014,"1 to 4",447494.193102489
"Czechia",2014,"5 to 9",572248.255806107
"Czechia",2014,"10 to 14",470016.16407408
"Czechia",2014,"15 to 19",463537.433232882
"Czechia",2014,"20 to 24",625883.983704992
"Czechia",2014,"25 to 29",700355.248866617
"Czechia",2014,"30 to 34",752085.808525648
"Czechia",2014,"35 to 39",920419.397069009
"Czechia",2014,"40 to 44",838880.137697824
"Czechia",2014,"45 to 49",693680.757647224
"Czechia",2014,"50 to 54",666154.661309649
"Czechia",2014,"55 to 59",680952.604555101
"Czechia",2014,"60 to 64",727175.46219902
"Czechia",2014,"65 to 69",670002.920126205
"Czechia",2014,"70 to 74",481378.070035301
"Czechia",2014,"75 to 79",308353.769516754
"Czechia",2014,"0 to 0",110342.61477108
"Czechia",2014,"80 to 84",235847.290406753
"Czechia",2014,"85 to 89",132851.55292407
"Czechia",2014,"90 to 94",54393.1104676808
"Czechia",2014,"95 to 99",8045.95081463594
"Poland",2014,"1 to 4",1600084.39020481
"Poland",2014,"5 to 9",1975443.94939927
"Poland",2014,"10 to 14",1816678.57184726
"Poland",2014,"15 to 19",2082792.00879586
"Poland",2014,"20 to 24",2561802.93027114
"Poland",2014,"25 to 29",2981679.56834545
"Poland",2014,"30 to 34",3245497.8902238
"Poland",2014,"35 to 39",3031737.263502
"Poland",2014,"40 to 44",2593479.17910491
"Poland",2014,"45 to 49",2323190.70316616
"Poland",2014,"50 to 54",2542932.08094894
"Poland",2014,"55 to 59",2924185.49083047
"Poland",2014,"60 to 64",2647670.00693341
"Poland",2014,"65 to 69",1882146.57083743
"Poland",2014,"70 to 74",1235653.68144653
"Poland",2014,"75 to 79",1146012.80915901
"Poland",2014,"0 to 0",381246.930520393
"Poland",2014,"80 to 84",859279.356159255
"Poland",2014,"85 to 89",455473.275848643
"Poland",2014,"90 to 94",155691.256315651
"Poland",2014,"95 to 99",31902.7854920019
"Russian Federation",2014,"1 to 4",7499865.84084809
"Russian Federation",2014,"5 to 9",8219272.1944758
"Russian Federation",2014,"10 to 14",7239255.7250995
"Russian Federation",2014,"15 to 19",7109380.94165638
"Russian Federation",2014,"20 to 24",9253431.13646576
"Russian Federation",2014,"25 to 29",12587375.6565934
"Russian Federation",2014,"30 to 34",12043937.4630372
"Russian Federation",2014,"35 to 39",10855452.5725907
"Russian Federation",2014,"40 to 44",10066547.817592
"Russian Federation",2014,"45 to 49",9136039.34450252
"Russian Federation",2014,"50 to 54",11007484.4419297
"Russian Federation",2014,"55 to 59",10944064.6921122
"Russian Federation",2014,"60 to 64",9113381.82229345
"Russian Federation",2014,"65 to 69",5825417.78521688
"Russian Federation",2014,"70 to 74",4145748.66381094
"Russian Federation",2014,"75 to 79",4576830.22026561
"Russian Federation",2014,"0 to 0",1942782.95664145
"Russian Federation",2014,"80 to 84",2516000.69079833
"Russian Federation",2014,"85 to 89",1506094.82788126
"Russian Federation",2014,"90 to 94",372156.937139774
"Russian Federation",2014,"95 to 99",70073.5414316126
"Japan",2014,"1 to 4",4248549.05694452
"Japan",2014,"5 to 9",5518526.86113343
"Japan",2014,"10 to 14",5916565.51297505
"Japan",2014,"15 to 19",6229514.76605994
"Japan",2014,"20 to 24",6188804.09615216
"Japan",2014,"25 to 29",6815672.05813433
"Japan",2014,"30 to 34",7685549.32786082
"Japan",2014,"35 to 39",8918544.40783086
"Japan",2014,"40 to 44",10042903.5672163
"Japan",2014,"45 to 49",8775932.29949539
"Japan",2014,"50 to 54",7923618.17333543
"Japan",2014,"55 to 59",7752252.88948211
"Japan",2014,"60 to 64",9077391.2916289
"Japan",2014,"65 to 69",9240623.91771046
"Japan",2014,"70 to 74",7991415.71297577
"Japan",2014,"75 to 79",6297569.13731811
"Japan",2014,"0 to 0",1020943.50927716
"Japan",2014,"80 to 84",4881434.98617594
"Japan",2014,"85 to 89",3080932.74770579
"Japan",2014,"90 to 94",1376753.06384595
"Japan",2014,"95 to 99",473291.208873598
"Australia",2014,"1 to 4",1204084.25357703
"Australia",2014,"5 to 9",1488688.75259041
"Australia",2014,"10 to 14",1397785.30732812
"Australia",2014,"15 to 19",1451683.16862877
"Australia",2014,"20 to 24",1563347.22697808
"Australia",2014,"25 to 29",1625498.37641521
"Australia",2014,"30 to 34",1635728.65111431
"Australia",2014,"35 to 39",1524290.35096516
"Australia",2014,"40 to 44",1641855.36341514
"Australia",2014,"45 to 49",1523379.01766215
"Australia",2014,"50 to 54",1538871.79613694
"Australia",2014,"55 to 59",1390127.66419741
"Australia",2014,"60 to 64",1250130.00140573
"Australia",2014,"65 to 69",1106957.99981477
"Australia",2014,"70 to 74",803008.002077907
"Australia",2014,"75 to 79",606298.448862248
"Australia",2014,"0 to 0",292127.300716764
"Australia",2014,"80 to 84",445894.878581826
"Australia",2014,"85 to 89",294154.807143867
"Australia",2014,"90 to 94",127876.575266549
"Australia",2014,"95 to 99",32616.8750985738
"New Zealand",2014,"1 to 4",239577.158184997
"New Zealand",2014,"5 to 9",300003.401897269
"New Zealand",2014,"10 to 14",294541.871899837
"New Zealand",2014,"15 to 19",301924.864724271
"New Zealand",2014,"20 to 24",300509.935233899
"New Zealand",2014,"25 to 29",268198.347259617
"New Zealand",2014,"30 to 34",266501.632585654
"New Zealand",2014,"35 to 39",268763.237808598
"New Zealand",2014,"40 to 44",310117.321684098
"New Zealand",2014,"45 to 49",306536.235957261
"New Zealand",2014,"50 to 54",310325.242932148
"New Zealand",2014,"55 to 59",270939.700884861
"New Zealand",2014,"60 to 64",238371.700115539
"New Zealand",2014,"65 to 69",209561.157818538
"New Zealand",2014,"70 to 74",156337.302413541
"New Zealand",2014,"75 to 79",111842.563075487
"New Zealand",2014,"0 to 0",58041.7340601566
"New Zealand",2014,"80 to 84",82067.3216970149
"New Zealand",2014,"85 to 89",51404.1693095637
"New Zealand",2014,"90 to 94",22645.5005668203
"New Zealand",2014,"95 to 99",6840.41216716133
"Denmark",2014,"1 to 4",246143.12880227
"Denmark",2014,"5 to 9",331813.498339377
"Denmark",2014,"10 to 14",334306.879069134
"Denmark",2014,"15 to 19",357740.443578684
"Denmark",2014,"20 to 24",369256.011834882
"Denmark",2014,"25 to 29",334705.412214643
"Denmark",2014,"30 to 34",323034.30307544
"Denmark",2014,"35 to 39",366843.843716259
"Denmark",2014,"40 to 44",387948.919977189
"Denmark",2014,"45 to 49",422882.126889648
"Denmark",2014,"50 to 54",383751.597993028
"Denmark",2014,"55 to 59",354194.403318124
"Denmark",2014,"60 to 64",338039.876908127
"Denmark",2014,"65 to 69",356324.409905905
"Denmark",2014,"70 to 74",255506.666102061
"Denmark",2014,"75 to 79",180362.588008818
"Denmark",2014,"0 to 0",57266.222528084
"Denmark",2014,"80 to 84",119150.651925182
"Denmark",2014,"85 to 89",75010.1977512009
"Denmark",2014,"90 to 94",35085.5118961364
"Denmark",2014,"95 to 99",11484.3589109392
"France",2014,"1 to 4",3152205.68702252
"France",2014,"5 to 9",4055577.25656996
"France",2014,"10 to 14",4038565.19387472
"France",2014,"15 to 19",3945947.21431984
"France",2014,"20 to 24",3844791.73827506
"France",2014,"25 to 29",3907002.29206399
"France",2014,"30 to 34",4073079.35846423
"France",2014,"35 to 39",4092072.80696745
"France",2014,"40 to 44",4470340.50845909
"France",2014,"45 to 49",4445004.52105042
"France",2014,"50 to 54",4333863.65413477
"France",2014,"55 to 59",4127633.61773605
"France",2014,"60 to 64",4028155.38728584
"France",2014,"65 to 69",3431753.7594324
"France",2014,"70 to 74",2395119.59272507
"France",2014,"75 to 79",2203277.03483076
"France",2014,"0 to 0",767172.407830327
"France",2014,"80 to 84",1863331.61090065
"France",2014,"85 to 89",1222636.21575841
"France",2014,"90 to 94",541765.248722609
"France",2014,"95 to 99",114652.828326084
"Germany",2014,"1 to 4",2852611.34831919
"Germany",2014,"5 to 9",3593355.25186867
"Germany",2014,"10 to 14",3807267.02410059
"Germany",2014,"15 to 19",4191046.67573193
"Germany",2014,"20 to 24",4712021.78695469
"Germany",2014,"25 to 29",5288993.6878017
"Germany",2014,"30 to 34",5183279.62563029
"Germany",2014,"35 to 39",4858648.26413532
"Germany",2014,"40 to 44",5281218.51649308
"Germany",2014,"45 to 49",6824693.7510026
"Germany",2014,"50 to 54",6927276.05405817
"Germany",2014,"55 to 59",5881425.59098873
"Germany",2014,"60 to 64",5167272.98443779
"Germany",2014,"65 to 69",4022449.02545453
"Germany",2014,"70 to 74",4445346.83165943
"Germany",2014,"75 to 79",4119685.23454212
"Germany",2014,"0 to 0",717044.301279621
"Germany",2014,"80 to 84",2399099.7594332
"Germany",2014,"85 to 89",1415277.53585913
"Germany",2014,"90 to 94",583073.116745135
"Germany",2014,"95 to 99",136393.979382997
"Israel",2014,"1 to 4",685627.287956156
"Israel",2014,"5 to 9",780055.772127773
"Israel",2014,"10 to 14",719049.54055806
"Israel",2014,"15 to 19",660739.141633097
"Israel",2014,"20 to 24",615105.807738543
"Israel",2014,"25 to 29",601843.932331175
"Israel",2014,"30 to 34",599125.335888449
"Israel",2014,"35 to 39",587391.743717479
"Israel",2014,"40 to 44",532605.480955611
"Israel",2014,"45 to 49",442015.235414287
"Israel",2014,"50 to 54",404998.820484337
"Israel",2014,"55 to 59",385632.632706019
